cnt,t1,t2,hum,wind_speed,weather_code,is_holiday,is_weekend,season,Dates,Time,Year
921,6.5,3.5,63.5,17.0,Scattered Clouds,0.0,0.0,Spring,2016-03-03,10,2016
822,7.5,5.0,57.0,14.0,Scattered Clouds,0.0,0.0,Spring,2016-03-03,11,2016
1033,9.0,6.5,50.0,17.0,Scattered Clouds,0.0,0.0,Spring,2016-03-03,12,2016
1078,9.0,6.5,46.0,16.0,Scattered Clouds,0.0,0.0,Spring,2016-03-03,13,2016
973,9.5,7.0,52.5,18.0,Scattered Clouds,0.0,0.0,Spring,2016-03-03,14,2016
994,9.0,6.5,58.0,18.5,Scattered Clouds,0.0,0.0,Spring,2016-03-03,15,2016
1487,9.0,7.0,58.0,15.0,Broken Clouds,0.0,0.0,Spring,2016-03-03,16,2016
2659,8.5,6.0,64.0,15.0,Scattered Clouds,0.0,0.0,Spring,2016-03-03,17,2016
2395,8.0,5.5,66.0,14.0,Scattered Clouds,0.0,0.0,Spring,2016-03-03,18,2016
1363,7.5,5.0,73.5,15.0,Clear,0.0,0.0,Spring,2016-03-03,19,2016
870,7.0,4.5,76.0,14.0,Clear,0.0,0.0,Spring,2016-03-03,20,2016
569,7.0,4.0,76.0,17.0,Clear,0.0,0.0,Spring,2016-03-03,21,2016
370,7.0,3.5,78.5,21.0,Rain,0.0,0.0,Spring,2016-03-03,22,2016
260,7.0,3.5,87.0,21.0,Rain,0.0,0.0,Spring,2016-03-03,23,2016
117,7.0,3.5,90.0,22.0,Rain,0.0,0.0,Spring,2016-03-04,0,2016
44,8.0,5.0,87.0,19.0,Rain,0.0,0.0,Spring,2016-03-04,1,2016
39,7.0,3.5,81.5,21.5,Snowfall,0.0,0.0,Spring,2016-03-04,2,2016
41,6.0,2.0,78.5,27.0,Rain,0.0,0.0,Spring,2016-03-04,3,2016
41,5.5,1.5,76.0,25.0,Broken Clouds,0.0,0.0,Spring,2016-03-04,4,2016
93,4.5,0.5,75.5,20.5,Broken Clouds,0.0,0.0,Spring,2016-03-04,5,2016
503,3.5,-0.5,75.0,19.0,Scattered Clouds,0.0,0.0,Spring,2016-03-04,6,2016
1660,4.0,0.0,75.0,19.5,Clear,0.0,0.0,Spring,2016-03-04,7,2016
3530,4.5,0.5,72.5,20.0,Clear,0.0,0.0,Spring,2016-03-04,8,2016
1845,5.5,1.5,63.5,21.0,Scattered Clouds,0.0,0.0,Spring,2016-03-04,9,2016
945,6.5,3.0,53.0,20.0,Scattered Clouds,0.0,0.0,Spring,2016-03-04,10,2016
876,8.0,4.0,48.0,25.0,Scattered Clouds,0.0,0.0,Spring,2016-03-04,11,2016
1196,8.0,5.0,48.0,21.0,Scattered Clouds,0.0,0.0,Spring,2016-03-04,12,2016
1218,8.0,5.0,46.0,20.5,Scattered Clouds,0.0,0.0,Spring,2016-03-04,13,2016
1055,8.5,5.5,49.5,19.5,Scattered Clouds,0.0,0.0,Spring,2016-03-04,14,2016
1222,8.0,5.0,48.0,21.0,Scattered Clouds,0.0,0.0,Spring,2016-03-04,15,2016
1558,7.5,5.0,47.5,15.0,Rain,0.0,0.0,Spring,2016-03-04,16,2016
2733,7.0,5.0,51.0,13.0,Scattered Clouds,0.0,0.0,Spring,2016-03-04,17,2016
2071,6.0,4.0,63.5,9.0,Clear,0.0,0.0,Spring,2016-03-04,18,2016
1218,6.0,4.5,66.0,6.5,Clear,0.0,0.0,Spring,2016-03-04,19,2016
695,5.0,4.5,70.0,3.0,Clear,0.0,0.0,Spring,2016-03-04,20,2016
518,5.0,3.5,71.0,7.5,Scattered Clouds,0.0,0.0,Spring,2016-03-04,21,2016
375,4.0,2.0,70.0,7.0,Broken Clouds,0.0,0.0,Spring,2016-03-04,22,2016
377,3.0,3.0,75.0,2.0,Clear,0.0,0.0,Spring,2016-03-04,23,2016
303,2.5,2.0,78.0,3.0,Clear,0.0,1.0,Spring,2016-03-05,0,2016
193,2.5,1.5,78.0,5.0,Clear,0.0,1.0,Spring,2016-03-05,1,2016
150,2.0,1.0,81.0,5.0,Clear,0.0,1.0,Spring,2016-03-05,2,2016
99,2.0,-0.5,78.0,7.5,Clear,0.0,1.0,Spring,2016-03-05,3,2016
71,1.0,-1.0,87.0,6.5,Clear,0.0,1.0,Spring,2016-03-05,4,2016
50,1.0,-1.0,87.0,6.5,Clear,0.0,1.0,Spring,2016-03-05,5,2016
78,1.5,-1.0,87.0,8.0,Clear,0.0,1.0,Spring,2016-03-05,6,2016
211,2.0,-1.0,87.0,10.0,Clear,0.0,1.0,Spring,2016-03-05,7,2016
465,3.0,0.0,81.0,13.0,Scattered Clouds,0.0,1.0,Spring,2016-03-05,8,2016
665,3.5,0.0,84.0,16.0,Rain,0.0,1.0,Spring,2016-03-05,9,2016
668,4.0,0.0,87.0,19.0,Rain,0.0,1.0,Spring,2016-03-05,10,2016
797,5.0,1.0,81.0,19.0,Broken Clouds,0.0,1.0,Spring,2016-03-05,11,2016
1075,6.0,2.0,73.5,21.0,Broken Clouds,0.0,1.0,Spring,2016-03-05,12,2016
978,7.0,3.0,68.5,22.0,Broken Clouds,0.0,1.0,Spring,2016-03-05,13,2016
920,6.0,2.5,76.0,23.5,Rain,0.0,1.0,Spring,2016-03-05,14,2016
1083,6.5,3.0,66.0,22.0,Broken Clouds,0.0,1.0,Spring,2016-03-05,15,2016
1059,5.5,1.0,76.5,25.0,Rain,0.0,1.0,Spring,2016-03-05,16,2016
1003,5.0,1.5,81.5,15.5,Scattered Clouds,0.0,1.0,Spring,2016-03-05,17,2016
596,5.0,1.5,76.0,18.0,Clear,0.0,1.0,Spring,2016-03-05,18,2016
531,4.0,0.5,84.0,15.0,Clear,0.0,1.0,Spring,2016-03-05,19,2016
385,4.0,0.0,81.0,18.0,Scattered Clouds,0.0,1.0,Spring,2016-03-05,20,2016
284,4.0,0.0,81.0,17.0,Clear,0.0,1.0,Spring,2016-03-05,21,2016
290,4.0,0.0,81.0,18.5,Clear,0.0,1.0,Spring,2016-03-05,22,2016
261,4.0,0.0,81.0,19.0,Broken Clouds,0.0,1.0,Spring,2016-03-05,23,2016
284,4.0,0.0,81.0,17.0,Scattered Clouds,0.0,1.0,Spring,2016-03-06,0,2016
194,3.0,-1.0,84.0,17.0,Clear,0.0,1.0,Spring,2016-03-06,1,2016
147,3.0,-0.5,81.0,14.0,Clear,0.0,1.0,Spring,2016-03-06,2,2016
94,3.0,-0.5,81.0,14.0,Clear,0.0,1.0,Spring,2016-03-06,3,2016
67,3.0,-1.0,81.0,16.0,Clear,0.0,1.0,Spring,2016-03-06,4,2016
52,2.5,-1.5,84.0,16.0,Clear,0.0,1.0,Spring,2016-03-06,5,2016
78,2.0,-2.0,87.0,15.0,Clear,0.0,1.0,Spring,2016-03-06,6,2016
115,2.5,-0.5,84.0,11.0,Clear,0.0,1.0,Spring,2016-03-06,7,2016
271,3.0,-0.5,81.0,14.0,Scattered Clouds,0.0,1.0,Spring,2016-03-06,8,2016
568,4.0,0.5,75.0,17.5,Scattered Clouds,0.0,1.0,Spring,2016-03-06,9,2016
945,4.0,0.0,75.0,21.0,Scattered Clouds,0.0,1.0,Spring,2016-03-06,10,2016
1195,6.0,2.5,68.0,20.0,Scattered Clouds,0.0,1.0,Spring,2016-03-06,11,2016
1434,6.5,3.0,63.5,19.5,Scattered Clouds,0.0,1.0,Spring,2016-03-06,12,2016
1403,7.0,3.5,61.0,20.5,Scattered Clouds,0.0,1.0,Spring,2016-03-06,13,2016
1229,7.0,4.0,59.0,17.0,Rain,0.0,1.0,Spring,2016-03-06,14,2016
799,6.0,2.5,66.5,18.0,Rain,0.0,1.0,Spring,2016-03-06,15,2016
732,4.5,2.0,78.5,11.0,Rain,0.0,1.0,Spring,2016-03-06,16,2016
771,4.5,3.5,78.5,6.0,Scattered Clouds,0.0,1.0,Spring,2016-03-06,17,2016
618,5.0,3.0,73.0,8.0,Scattered Clouds,0.0,1.0,Spring,2016-03-06,18,2016
436,5.0,2.0,68.0,11.0,Scattered Clouds,0.0,1.0,Spring,2016-03-06,19,2016
379,5.0,2.5,66.0,10.0,Clear,0.0,1.0,Spring,2016-03-06,20,2016
331,4.5,2.5,68.0,8.0,Clear,0.0,1.0,Spring,2016-03-06,21,2016
223,4.0,2.0,72.5,7.0,Scattered Clouds,0.0,1.0,Spring,2016-03-06,22,2016
145,4.0,2.5,72.5,7.5,Clear,0.0,1.0,Spring,2016-03-06,23,2016
100,4.0,1.5,70.0,10.0,Clear,0.0,0.0,Spring,2016-03-07,0,2016
45,4.0,1.0,72.5,14.0,Clear,0.0,0.0,Spring,2016-03-07,1,2016
20,3.0,0.0,78.0,12.0,Scattered Clouds,0.0,0.0,Spring,2016-03-07,2,2016
18,2.5,-0.5,84.0,11.0,Scattered Clouds,0.0,0.0,Spring,2016-03-07,3,2016
22,2.0,-0.5,84.0,9.0,Scattered Clouds,0.0,0.0,Spring,2016-03-07,4,2016
103,2.0,-1.5,81.0,12.0,Clear,0.0,0.0,Spring,2016-03-07,5,2016
523,2.0,-1.5,75.0,12.0,Scattered Clouds,0.0,0.0,Spring,2016-03-07,6,2016
1873,2.0,-2.0,75.0,16.0,Clear,0.0,0.0,Spring,2016-03-07,7,2016
3690,3.0,-2.0,70.0,20.0,Scattered Clouds,0.0,0.0,Spring,2016-03-07,8,2016
1756,4.0,0.0,65.0,18.5,Scattered Clouds,0.0,0.0,Spring,2016-03-07,9,2016
710,5.0,1.0,61.0,21.0,Scattered Clouds,0.0,0.0,Spring,2016-03-07,10,2016
658,6.0,2.5,57.0,19.5,Broken Clouds,0.0,0.0,Spring,2016-03-07,11,2016
806,7.0,3.5,53.0,21.5,Broken Clouds,0.0,0.0,Spring,2016-03-07,12,2016
823,7.0,3.5,53.0,21.0,Rain,0.0,0.0,Spring,2016-03-07,13,2016
727,7.0,3.5,55.0,22.0,Rain,0.0,0.0,Spring,2016-03-07,14,2016
793,7.0,4.0,57.0,18.5,Broken Clouds,0.0,0.0,Spring,2016-03-07,15,2016
1220,7.0,4.5,57.0,16.5,Rain,0.0,0.0,Spring,2016-03-07,16,2016
2742,7.0,4.0,57.0,15.0,Broken Clouds,0.0,0.0,Spring,2016-03-07,17,2016
2654,7.0,4.0,55.0,16.0,Broken Clouds,0.0,0.0,Spring,2016-03-07,18,2016
1458,6.0,3.5,59.0,14.0,Clear,0.0,0.0,Spring,2016-03-07,19,2016
877,6.0,3.5,61.0,12.0,Clear,0.0,0.0,Spring,2016-03-07,20,2016
515,5.5,4.0,63.5,6.5,Clear,0.0,0.0,Spring,2016-03-07,21,2016
355,5.0,3.0,66.0,7.0,Scattered Clouds,0.0,0.0,Spring,2016-03-07,22,2016
184,4.0,2.5,70.0,6.5,Clear,0.0,0.0,Spring,2016-03-07,23,2016
108,3.0,2.0,75.0,6.0,Clear,0.0,0.0,Spring,2016-03-08,0,2016
72,3.0,2.0,75.0,6.0,Clear,0.0,0.0,Spring,2016-03-08,1,2016
32,2.0,1.0,75.0,5.0,Clear,0.0,0.0,Spring,2016-03-08,2,2016
20,1.5,-1.5,78.0,11.0,Clear,0.0,0.0,Spring,2016-03-08,3,2016
26,1.0,-2.5,75.0,12.0,Clear,0.0,0.0,Spring,2016-03-08,4,2016
101,1.0,-2.5,75.0,12.0,Clear,0.0,0.0,Spring,2016-03-08,5,2016
631,1.0,-2.5,72.5,12.0,Clear,0.0,0.0,Spring,2016-03-08,6,2016
2106,2.0,-1.5,67.5,12.0,Clear,0.0,0.0,Spring,2016-03-08,7,2016
3878,2.5,-0.5,67.5,10.0,Clear,0.0,0.0,Spring,2016-03-08,8,2016
1882,4.5,2.0,59.0,10.0,Scattered Clouds,0.0,0.0,Spring,2016-03-08,9,2016
745,6.0,3.0,55.0,16.0,Cloudy,0.0,0.0,Spring,2016-03-08,10,2016
655,7.5,4.5,53.0,18.0,Scattered Clouds,0.0,0.0,Spring,2016-03-08,11,2016
881,8.0,5.0,57.0,20.0,Scattered Clouds,0.0,0.0,Spring,2016-03-08,12,2016
880,9.0,6.0,58.0,19.0,Scattered Clouds,0.0,0.0,Spring,2016-03-08,13,2016
804,9.0,6.5,58.0,18.5,Scattered Clouds,0.0,0.0,Spring,2016-03-08,14,2016
817,9.0,6.0,58.0,20.0,Broken Clouds,0.0,0.0,Spring,2016-03-08,15,2016
1435,8.5,5.5,64.0,19.5,Broken Clouds,0.0,0.0,Spring,2016-03-08,16,2016
2581,8.0,5.0,68.5,22.0,Rain,0.0,0.0,Spring,2016-03-08,17,2016
2279,7.5,4.5,78.5,18.0,Rain,0.0,0.0,Spring,2016-03-08,18,2016
1240,7.0,4.0,84.0,19.5,Rain,0.0,0.0,Spring,2016-03-08,19,2016
757,7.0,4.0,87.0,19.5,Broken Clouds,0.0,0.0,Spring,2016-03-08,20,2016
566,7.0,3.5,93.0,21.0,Broken Clouds,0.0,0.0,Spring,2016-03-08,21,2016
391,7.5,4.5,90.0,15.0,Rain,0.0,0.0,Spring,2016-03-08,22,2016
242,8.0,5.0,90.0,18.0,Rain,0.0,0.0,Spring,2016-03-08,23,2016
108,8.0,5.0,93.0,17.5,Rain,0.0,0.0,Spring,2016-03-09,0,2016
48,8.0,5.0,93.0,17.0,Rain,0.0,0.0,Spring,2016-03-09,1,2016
28,8.0,4.0,93.0,26.0,Rain,0.0,0.0,Spring,2016-03-09,2,2016
17,8.0,4.5,93.0,21.5,Snowfall,0.0,0.0,Spring,2016-03-09,3,2016
16,7.0,3.0,93.0,25.0,Snowfall,0.0,0.0,Spring,2016-03-09,4,2016
57,7.5,3.5,90.0,26.0,Rain,0.0,0.0,Spring,2016-03-09,5,2016
282,8.0,4.0,90.0,27.0,Rain,0.0,0.0,Spring,2016-03-09,6,2016
1389,8.0,4.5,93.0,20.5,Rain,0.0,0.0,Spring,2016-03-09,7,2016
2888,8.0,5.0,93.0,18.0,Rain,0.0,0.0,Spring,2016-03-09,8,2016
1581,9.0,6.0,84.5,18.0,Rain,0.0,0.0,Spring,2016-03-09,9,2016
787,9.0,7.5,82.0,8.5,Broken Clouds,0.0,0.0,Spring,2016-03-09,10,2016
634,9.0,8.0,82.0,7.0,Rain,0.0,0.0,Spring,2016-03-09,11,2016
667,10.0,9.5,79.0,5.5,Broken Clouds,0.0,0.0,Spring,2016-03-09,12,2016
804,9.5,7.5,82.0,15.5,Rain,0.0,0.0,Spring,2016-03-09,13,2016
578,8.5,5.5,87.0,19.5,Rain,0.0,0.0,Spring,2016-03-09,14,2016
526,9.0,6.0,82.0,18.5,Broken Clouds,0.0,0.0,Spring,2016-03-09,15,2016
894,8.0,5.0,84.5,19.0,Scattered Clouds,0.0,0.0,Spring,2016-03-09,16,2016
2420,8.0,5.0,82.0,17.0,Scattered Clouds,0.0,0.0,Spring,2016-03-09,17,2016
2204,8.0,5.0,82.0,16.0,Broken Clouds,0.0,0.0,Spring,2016-03-09,18,2016
1196,7.0,4.5,87.0,14.0,Broken Clouds,0.0,0.0,Spring,2016-03-09,19,2016
762,7.0,5.0,84.0,13.0,Broken Clouds,0.0,0.0,Spring,2016-03-09,20,2016
629,7.0,4.5,81.0,14.0,Broken Clouds,0.0,0.0,Spring,2016-03-09,21,2016
405,7.0,4.5,81.0,12.0,Cloudy,0.0,0.0,Spring,2016-03-09,22,2016
222,6.0,3.5,93.0,12.0,Broken Clouds,0.0,0.0,Spring,2016-03-09,23,2016
147,6.0,4.0,93.0,9.0,Cloudy,0.0,0.0,Spring,2016-03-10,0,2016
86,6.0,4.0,93.0,7.0,Cloudy,0.0,0.0,Spring,2016-03-10,1,2016
47,6.0,4.5,90.0,6.5,Cloudy,0.0,0.0,Spring,2016-03-10,2,2016
35,6.0,4.0,90.0,8.0,Cloudy,0.0,0.0,Spring,2016-03-10,3,2016
45,6.0,4.5,90.0,6.5,Cloudy,0.0,0.0,Spring,2016-03-10,4,2016
105,6.0,4.5,93.0,6.5,Broken Clouds,0.0,0.0,Spring,2016-03-10,5,2016
518,6.0,4.0,93.0,7.0,Cloudy,0.0,0.0,Spring,2016-03-10,6,2016
1807,6.0,4.0,93.0,9.0,Broken Clouds,0.0,0.0,Spring,2016-03-10,7,2016
3518,6.0,4.0,93.0,9.0,Broken Clouds,0.0,0.0,Spring,2016-03-10,8,2016
1681,6.0,3.5,93.0,12.0,Broken Clouds,0.0,0.0,Spring,2016-03-10,9,2016
766,7.0,5.5,87.0,10.0,Broken Clouds,0.0,0.0,Spring,2016-03-10,10,2016
732,8.0,6.5,79.0,8.0,Broken Clouds,0.0,0.0,Spring,2016-03-10,11,2016
908,8.0,6.0,76.0,10.0,Broken Clouds,0.0,0.0,Spring,2016-03-10,12,2016
945,9.0,7.5,71.0,10.0,Broken Clouds,0.0,0.0,Spring,2016-03-10,13,2016
840,9.0,7.5,71.0,9.0,Broken Clouds,0.0,0.0,Spring,2016-03-10,14,2016
975,9.0,8.0,71.0,8.0,Broken Clouds,0.0,0.0,Spring,2016-03-10,15,2016
1412,9.0,8.0,66.0,7.5,Broken Clouds,0.0,0.0,Spring,2016-03-10,16,2016
2656,9.0,8.5,68.5,5.0,Broken Clouds,0.0,0.0,Spring,2016-03-10,17,2016
2549,8.0,6.5,73.5,9.5,Broken Clouds,0.0,0.0,Spring,2016-03-10,18,2016
1402,6.5,4.5,78.5,11.0,Scattered Clouds,0.0,0.0,Spring,2016-03-10,19,2016
840,6.0,5.0,81.0,6.0,Scattered Clouds,0.0,0.0,Spring,2016-03-10,20,2016
600,5.5,5.5,84.0,4.0,Clear,0.0,0.0,Spring,2016-03-10,21,2016
568,5.0,5.0,87.0,2.0,Clear,0.0,0.0,Spring,2016-03-10,22,2016
322,4.0,4.0,87.0,0.0,Clear,0.0,0.0,Spring,2016-03-10,23,2016
180,4.0,3.5,87.0,5.0,Clear,0.0,0.0,Spring,2016-03-11,0,2016
106,3.5,3.5,90.0,2.0,Clear,0.0,0.0,Spring,2016-03-11,1,2016
61,2.0,1.0,93.0,3.0,Clear,0.0,0.0,Spring,2016-03-11,2,2016
52,2.5,2.0,96.5,3.0,Clear,0.0,0.0,Spring,2016-03-11,3,2016
51,1.0,0.0,93.0,5.0,Clear,0.0,0.0,Spring,2016-03-11,4,2016
106,1.0,0.0,100.0,5.0,Scattered Clouds,0.0,0.0,Spring,2016-03-11,5,2016
509,1.0,1.0,100.0,2.0,Clear,0.0,0.0,Spring,2016-03-11,6,2016
1718,0.5,-0.5,100.0,5.0,Clear,0.0,0.0,Spring,2016-03-11,7,2016
3472,1.5,0.5,93.0,3.0,Clear,0.0,0.0,Spring,2016-03-11,8,2016
1905,4.5,4.0,90.5,3.0,Clear,0.0,0.0,Spring,2016-03-11,9,2016
958,7.0,6.0,76.0,6.5,Clear,0.0,0.0,Spring,2016-03-11,10,2016
943,7.5,5.5,73.5,12.0,Scattered Clouds,0.0,0.0,Spring,2016-03-11,11,2016
871,9.0,7.5,66.0,11.0,Scattered Clouds,0.0,0.0,Spring,2016-03-11,12,2016
603,9.5,8.0,64.0,9.0,Scattered Clouds,0.0,0.0,Spring,2016-03-11,13,2016
477,10.0,9.0,60.0,9.0,Clear,0.0,0.0,Spring,2016-03-11,14,2016
576,10.0,8.5,62.0,11.0,Clear,0.0,0.0,Spring,2016-03-11,15,2016
917,9.5,7.5,64.0,12.0,Clear,0.0,0.0,Spring,2016-03-11,16,2016
2045,8.0,6.0,71.0,13.0,Clear,0.0,0.0,Spring,2016-03-11,17,2016
2115,6.5,4.0,78.5,13.0,Clear,0.0,0.0,Spring,2016-03-11,18,2016
1195,6.0,4.0,78.5,9.0,Clear,0.0,0.0,Spring,2016-03-11,19,2016
709,6.0,4.0,81.0,7.0,Clear,0.0,0.0,Spring,2016-03-11,20,2016
497,4.0,1.0,93.0,11.0,Clear,0.0,0.0,Spring,2016-03-11,21,2016
442,4.0,2.0,93.0,8.0,Clear,0.0,0.0,Spring,2016-03-11,22,2016
385,4.0,3.0,93.0,5.5,Scattered Clouds,0.0,0.0,Spring,2016-03-11,23,2016
295,5.0,4.0,93.0,6.0,Broken Clouds,0.0,1.0,Spring,2016-03-12,0,2016
251,5.0,4.5,93.0,5.0,Cloudy,0.0,1.0,Spring,2016-03-12,1,2016
149,5.0,4.0,93.0,6.0,Cloudy,0.0,1.0,Spring,2016-03-12,2,2016
139,5.0,5.0,93.0,2.0,Broken Clouds,0.0,1.0,Spring,2016-03-12,3,2016
79,5.0,5.0,93.0,4.0,Broken Clouds,0.0,1.0,Spring,2016-03-12,4,2016
60,5.0,5.0,93.0,2.0,Cloudy,0.0,1.0,Spring,2016-03-12,5,2016
103,5.0,5.0,93.0,2.0,Broken Clouds,0.0,1.0,Spring,2016-03-12,6,2016
172,5.5,4.5,90.0,5.5,Broken Clouds,0.0,1.0,Spring,2016-03-12,7,2016
439,6.0,5.0,87.0,5.5,Broken Clouds,0.0,1.0,Spring,2016-03-12,8,2016
783,7.0,7.0,87.0,2.0,Broken Clouds,0.0,1.0,Spring,2016-03-12,9,2016
1223,8.0,6.5,79.0,9.0,Broken Clouds,0.0,1.0,Spring,2016-03-12,10,2016
1583,8.5,7.5,73.5,7.0,Broken Clouds,0.0,1.0,Spring,2016-03-12,11,2016
2090,10.0,10.0,69.0,6.0,Scattered Clouds,0.0,1.0,Spring,2016-03-12,12,2016
2143,10.5,10.5,62.0,5.0,Clear,0.0,1.0,Spring,2016-03-12,13,2016
2302,11.0,11.0,58.0,3.0,Clear,0.0,1.0,Spring,2016-03-12,14,2016
2196,11.0,11.0,54.0,5.0,Scattered Clouds,0.0,1.0,Spring,2016-03-12,15,2016
1998,11.0,11.0,54.0,6.5,Scattered Clouds,0.0,1.0,Spring,2016-03-12,16,2016
1705,8.5,6.0,76.5,16.0,Clear,0.0,1.0,Spring,2016-03-12,17,2016
1244,7.0,4.0,81.0,15.0,Clear,0.0,1.0,Spring,2016-03-12,18,2016
830,6.0,3.5,87.0,13.0,Clear,0.0,1.0,Spring,2016-03-12,19,2016
613,6.0,4.0,87.0,8.0,Clear,0.0,1.0,Spring,2016-03-12,20,2016
423,6.0,5.0,87.0,6.0,Clear,0.0,1.0,Spring,2016-03-12,21,2016
383,5.0,4.5,93.0,5.0,Clear,0.0,1.0,Spring,2016-03-12,22,2016
370,4.5,4.0,96.5,5.0,Cloudy,0.0,1.0,Spring,2016-03-12,23,2016
372,5.0,4.5,93.0,5.0,Broken Clouds,0.0,1.0,Spring,2016-03-13,0,2016
260,5.0,3.5,93.0,6.5,Broken Clouds,0.0,1.0,Spring,2016-03-13,1,2016
256,3.5,1.5,93.0,7.0,Broken Clouds,0.0,1.0,Spring,2016-03-13,2,2016
160,2.0,0.0,100.0,6.5,Cloudy,0.0,1.0,Spring,2016-03-13,3,2016
73,2.0,0.0,100.0,6.5,Cloudy,0.0,1.0,Spring,2016-03-13,4,2016
64,2.5,0.5,96.5,7.5,Cloudy,0.0,1.0,Spring,2016-03-13,5,2016
83,2.5,1.0,96.5,6.5,Cloudy,0.0,1.0,Spring,2016-03-13,6,2016
155,3.0,1.0,96.5,7.0,Cloudy,0.0,1.0,Spring,2016-03-13,7,2016
299,3.5,2.0,96.5,7.5,Cloudy,0.0,1.0,Spring,2016-03-13,8,2016
687,6.0,3.5,84.5,14.5,Scattered Clouds,0.0,1.0,Spring,2016-03-13,9,2016
1129,7.5,4.0,68.5,23.0,Broken Clouds,0.0,1.0,Spring,2016-03-13,10,2016
1760,8.5,5.5,64.0,22.0,Scattered Clouds,0.0,1.0,Spring,2016-03-13,11,2016
2289,9.0,6.0,60.0,23.0,Scattered Clouds,0.0,1.0,Spring,2016-03-13,12,2016
2511,9.0,6.0,60.0,24.0,Scattered Clouds,0.0,1.0,Spring,2016-03-13,13,2016
2468,9.0,6.0,62.0,26.0,Clear,0.0,1.0,Spring,2016-03-13,14,2016
2450,7.5,3.5,68.5,26.0,Clear,0.0,1.0,Spring,2016-03-13,15,2016
2107,6.5,2.5,71.0,24.0,Clear,0.0,1.0,Spring,2016-03-13,16,2016
1754,6.0,2.5,73.5,21.5,Clear,0.0,1.0,Spring,2016-03-13,17,2016
977,5.0,2.0,81.0,17.0,Clear,0.0,1.0,Spring,2016-03-13,18,2016
574,5.0,2.0,81.0,13.0,Clear,0.0,1.0,Spring,2016-03-13,19,2016
499,5.0,2.0,81.0,13.0,Broken Clouds,0.0,1.0,Spring,2016-03-13,20,2016
318,5.0,2.0,81.0,15.0,Broken Clouds,0.0,1.0,Spring,2016-03-13,21,2016
284,5.0,2.0,81.0,16.0,Cloudy,0.0,1.0,Spring,2016-03-13,22,2016
158,5.0,2.0,84.0,14.0,Cloudy,0.0,1.0,Spring,2016-03-13,23,2016
120,5.5,3.5,84.0,10.0,Broken Clouds,0.0,0.0,Spring,2016-03-14,0,2016
68,6.0,3.0,81.0,13.0,Cloudy,0.0,0.0,Spring,2016-03-14,1,2016
31,6.0,3.0,81.0,15.0,Cloudy,0.0,0.0,Spring,2016-03-14,2,2016
21,6.0,3.0,81.0,16.0,Broken Clouds,0.0,0.0,Spring,2016-03-14,3,2016
35,6.0,3.0,78.5,16.0,Cloudy,0.0,0.0,Spring,2016-03-14,4,2016
100,5.0,2.0,81.0,14.0,Broken Clouds,0.0,0.0,Spring,2016-03-14,5,2016
539,5.5,2.5,78.5,15.0,Broken Clouds,0.0,0.0,Spring,2016-03-14,6,2016
1912,5.5,1.5,76.0,22.0,Broken Clouds,0.0,0.0,Spring,2016-03-14,7,2016
3674,5.0,1.0,76.0,22.0,Broken Clouds,0.0,0.0,Spring,2016-03-14,8,2016
1814,6.0,2.0,71.0,26.0,Scattered Clouds,0.0,0.0,Spring,2016-03-14,9,2016
884,6.5,2.5,73.5,26.0,Scattered Clouds,0.0,0.0,Spring,2016-03-14,10,2016
816,7.5,3.5,64.0,26.0,Scattered Clouds,0.0,0.0,Spring,2016-03-14,11,2016
1043,8.5,4.5,53.5,29.0,Clear,0.0,0.0,Spring,2016-03-14,12,2016
1023,9.0,5.0,46.0,30.5,Clear,0.0,0.0,Spring,2016-03-14,13,2016
1056,10.0,6.0,40.0,33.0,Clear,0.0,0.0,Spring,2016-03-14,14,2016
1255,10.0,6.0,37.0,32.0,Clear,0.0,0.0,Spring,2016-03-14,15,2016
1650,8.5,4.5,48.0,34.0,Clear,0.0,0.0,Spring,2016-03-14,16,2016
3163,8.0,4.0,55.0,30.5,Clear,0.0,0.0,Spring,2016-03-14,17,2016
2801,7.0,3.5,63.5,22.0,Clear,0.0,0.0,Spring,2016-03-14,18,2016
1446,6.0,2.0,71.0,21.0,Clear,0.0,0.0,Spring,2016-03-14,19,2016
814,6.0,3.0,73.5,18.0,Clear,0.0,0.0,Spring,2016-03-14,20,2016
548,6.0,3.0,76.0,14.0,Clear,0.0,0.0,Spring,2016-03-14,21,2016
409,6.0,3.5,76.0,11.0,Clear,0.0,0.0,Spring,2016-03-14,22,2016
226,5.0,3.5,81.0,7.5,Clear,0.0,0.0,Spring,2016-03-14,23,2016
105,4.0,3.5,81.0,5.0,Clear,0.0,0.0,Spring,2016-03-15,0,2016
72,4.5,4.5,84.0,4.0,Clear,0.0,0.0,Spring,2016-03-15,1,2016
42,4.0,3.0,87.0,6.0,Clear,0.0,0.0,Spring,2016-03-15,2,2016
22,3.0,2.5,90.0,5.0,Clear,0.0,0.0,Spring,2016-03-15,3,2016
33,3.0,1.0,87.0,7.0,Clear,0.0,0.0,Spring,2016-03-15,4,2016
103,3.0,2.5,90.0,5.0,Cloudy,0.0,0.0,Spring,2016-03-15,5,2016
600,4.5,4.5,87.0,2.0,Broken Clouds,0.0,0.0,Spring,2016-03-15,6,2016
2133,6.0,3.5,87.0,11.0,Broken Clouds,0.0,0.0,Spring,2016-03-15,7,2016
3952,6.0,3.0,90.0,15.0,Broken Clouds,0.0,0.0,Spring,2016-03-15,8,2016
